legacy_id,tree,namespace,subtype,status,source_license,licence_verdict,licence_reason,nearest_bundle_unit,content_cosine,nearest_by_slug,slug_jaccard,disposition,disposition_reason
@community/design-ref-replicate--palette,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/pattern-replicate-signature-marketing,0.27,@community/persona-replicate,0.25,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.27 away — genuinely absent knowledge
@community/design-ref-replicate--signature-patterns,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/pattern-replicate-signature-marketing,0.65,@community/pattern-replicate-signature-marketing,0.333,RECLASSIFY-MERGED,content cosine 0.65 to @community/pattern-replicate-signature-marketing; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-replicate--spatial,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-replicate,0.205,@community/persona-replicate,0.25,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.205 away — genuinely absent knowledge
@community/design-ref-replicate--typography,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-replicate,0.306,@community/persona-replicate,0.25,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.306 away — genuinely absent knowledge
@community/design-ref-replicate--visual-theme,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/pattern-replicate-signature-marketing,0.274,@community/rule-visual-design-safe-rules,0.286,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.274 away — genuinely absent knowledge
@community/design-ref-sanity,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-sanity,0.652,@community/persona-sanity,0.333,RECLASSIFY-MERGED,content cosine 0.652 to @community/persona-sanity; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-sentry,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-sentry,0.66,@community/persona-sentry,0.333,RECLASSIFY-MERGED,content cosine 0.66 to @community/persona-sentry; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-spotify,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-spotify,0.619,@community/persona-spotify,0.333,RECLASSIFY-MERGED,content cosine 0.619 to @community/persona-spotify; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-stripe,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-stripe,0.567,@community/persona-stripe,0.333,RECLASSIFY-MERGED,content cosine 0.567 to @community/persona-stripe; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-supabase,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-supabase,0.561,@community/persona-supabase,0.333,RECLASSIFY-MERGED,content cosine 0.561 to @community/persona-supabase; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-superhuman,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-superhuman,0.71,@community/persona-superhuman,0.333,RECLASSIFY-MERGED,content cosine 0.71 to @community/persona-superhuman; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-vercel,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-vercel,0.629,@community/persona-vercel,0.333,RECLASSIFY-MERGED,content cosine 0.629 to @community/persona-vercel; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-ref-warp,atoms,@community,reference,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/persona-warp,0.681,@community/persona-warp,0.333,RECLASSIFY-MERGED,content cosine 0.681 to @community/persona-warp; legacy section-atom already absorbed into that bundle unit — nothing to intake
@community/design-tokens-single-source-of-truth,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-propose-starter-tokens,0.239,@community/type-design-token,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/destructive-actions-require-confirmation,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-destructive-action-differentiation,0.286,@community/rule-destructive-action-differentiation,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/destructive-org-actions-hidden-near-preferences,atoms,@community,anti-pattern,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-destructive-action-differentiation,0.104,@community/rule-destructive-action-differentiation,0.125,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/distinctive-font-pairing,atoms,@community,mandate,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/rule-vary-aesthetic-per-generation,0.12,@anthropic-impeccable/principle-font-pairing-contrast,0.5,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.12 away — genuinely absent knowledge
@community/div-soup-anti-pattern,atoms,@community,anti-pattern,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/fact-semantic-html-element-taxonomy,0.205,@community/counter-example-div-onclick-dropdown,0.25,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.205 away — genuinely absent knowledge
@community/dominant-color-sharp-accent,atoms,@community,principle,validated,MIT,ADMISSIBLE,MIT is already on license.policy.allow,@community/anti-pattern-rainbow-explosion,0.085,@community/rule-single-accent-color,0.4,ABSORB,licence clears (ADMISSIBLE) and nearest bundle unit is only cos 0.085 away — genuinely absent knowledge
@community/elevation-used-sparingly-for-layers,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-whisper-shadows,0.171,@community/pattern-shadow-elevation-system,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/empty-state-next-action,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@anthropic-impeccable/rule-empty-state-teaches,0.184,@impeccable/template-empty-state,0.5,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/enterprise-consistent-context-switching,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/pattern-enterprise-global-frame,0.211,@community/rule-embed-images-with-context,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/enterprise-ia-three-level-taxonomy,atoms,@community,taxonomy,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-enterprise-scalable-naming,0.29,@community/principle-three-pillars-observability,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/enterprise-ia-visible-scope-indicator,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/pattern-enterprise-global-frame,0.139,@community/check-focus-visible,0.167,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/enterprise-scalable-naming-conventions,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/rule-enterprise-scalable-naming,0.48,@community/rule-enterprise-scalable-naming,0.75,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/enterprise-search-shortcuts-for-deep-collections,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/anti-pattern-deep-branching-nav,0.216,@community/pattern-enterprise-global-frame,0.143,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/error-feedback-triad,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/anti-pattern-generic-error-text,0.264,@community/type-error-shape,0.25,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/error-message-includes-fix-guidance,atoms,@community,mandate,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/anti-pattern-generic-error-text,0.247,@community/check-error-message-associated,0.333,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/excessive-whitespace-anti-pattern,atoms,@community,anti-pattern,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/anti-pattern-cramped-ui,0.147,,0.0,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
@community/experiment-documentation-checklist,atoms,@community,checklist,validated,GPL-3.0,BLOCKED-COPYLEFT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms,@community/pattern-ux-experiment-hypothesis,0.189,@community/method-rule-authoring-checklist,0.25,REJECT,GPL-3.0 is on prime-corpus.yaml license.policy.deny; it cannot be redistributed under this package's Apache-2.0 terms
